Image,MLS#,Address,City,Status,Status Timestamp,Prop Type,Acres,SQFT Total,SQFTAbvGr,Rooms,Beds,Baths,Garage/Park,Built,DOM,Association Amenities,Assessed Value,Driveway Type,Price,Property Tax,Zoning,Handicap Features,Energy Features,HOA Fee Amount,HOA YN,HOA Fee Frequency,Bank Owned or Controlled Property YN,High School,Elementary School,Nearby Amenities,Swimming Pool YN,Direct Waterfront YN,Waterfront Description,Price Change Timestamp,Cooling,Heat Type,Heat Fuel Type,Intermediate School,Exterior Features,Middle Jr High School,Pool Description,Estimated Annual Heat Co,Photo
https://smartmls-assets.cdn-connectmls.com/pics/EADCCFC5024DE696E053D501100A13B5/HD_1665605049487_170527091_1.JPEG,170527091,"22  West Main St. , Unit# 5",Groton,ACTV,10/12/2022,CO,,1750,1750,6,2,2/1,"0 Car Garage, 2 Total Spaces, Paved, Parking Lot",2022,543,"Elevator, Guest Parking",0,,2150000,0,MDD,"32' Minimum Door Widths, Exterior Curb Cuts, Hallways 36+ Inches Wide, Ramps","Extra Insulation, Generator, Programmable Thermostat, Thermopane Windows",954,Yes,Monthly,No,Fitch Senior,Per Board of Ed,"Library, Medical Facilities, Park, Playground/Tot Lot, Private Rec Facilities, Public Rec Facilities",No,Yes,"Direct Waterfront, River, Dock or Mooring, View",,Central Air,"Hydro Air, Zoned",Propane,,"Balcony, Covered Deck, Lighting, Sidewalk",Fitch,,,
https://smartmls-assets.cdn-connectmls.com/pics/EADCCFC5024DE696E053D501100A13B5/HD_1665606885190_170527369_1.JPEG,170527369,"22  West Main St. , Unit# 10",Groton,ACTV,10/12/2022,CO,,1750,1750,6,2,2/1,"0 Car Garage, 2 Total Spaces, Assigned Parking, Off Street Parking",2022,543,Elevator,0,,1950000,0,MDD,"32' Minimum Door Widths, Exterior Curb Cuts, Hallways 36+ Inches Wide","Extra Insulation, Generator, Programmable Thermostat, Thermopane Windows",954,Yes,Monthly,No,Fitch Senior,Per Board of Ed,"Golf Course, Library, Medical Facilities, Paddle Tennis, Private Rec Facilities, Public Rec Facilities, Shopping/Mall, Tennis Courts",No,Yes,"Direct Waterfront, River, Dock or Mooring, View",,"Central Air, Zoned","Hydro Air, Zoned",Propane,,"Balcony, Covered Deck, Lighting, Sidewalk",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/154926B1C0EE2D29E0631401100AA074/HD_1712263026199_201C0BE8_68BA_43DE_A4E8_28E0DAA5DD20.JPEG,24007933,"1  Abbott Rd. , Unit# 12",Ellington,NEW,04/05/2024,CO,,1257,798,4,1,1/1,"0 Car Garage, 2 Total Spaces, None, Paved, Parking Lot, Assigned Parking",1977,3,,78830,,199900,2704,MF,,"Storm Doors, Storm Windows, Thermopane Windows",280,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Golf Course, Health Club, Library, Medical Facilities, Park, Public Rec Facilities, Shopping/Mall",No,No,Not Applicable,,Wall Unit,Baseboard,Electric,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/15391769C9B888E8E0631401100A5D8E/HD_1712235740283_1___2_Homestead_Lane_206.JPEG,24008109,2  homestead Ln.,Greenwich,NEW,04/04/2024,CO,,714,714,3,1,1/0,"1 Car Garage, 2 Total Spaces, Parking Garage, Parking Lot, Assigned Parking",2005,4,,203350,,399000,2366,R-PHD-SU,,,552.61,Yes,Monthly,No,Greenwich,Hamilton Avenue,,No,No,Not Applicable,,Central Air,Gas on Gas,,Per Board of Ed,,Western,,,
https://smartmls-assets.cdn-connectmls.com/pics/F90247D5DC6DEB31E0531401100A7EB4/HD_1681170607271_170560408_1.JPEG,170560408,"26  Sallys Way. , Unit# 23",Shelton,ACTV,04/08/2024,CO,,1551,1551,5,2,2/1,"1 Car Garage, Attached Garage",2023,366,,0,,519900,0,IA-2,,"Extra Insulation, Programmable Thermostat, Ridge Vents, Thermopane Windows",157,Yes,Monthly,No,Shelton,Long Hill,,No,No,Not Applicable,04/08/2024,Central Air,Gas on Gas,,,"Porch, Deck",,,,
https://smartmls-assets.cdn-connectmls.com/pics/0C4576885B382482E063D501100A79A9/HD_1702390063967_170613375_1.JPEG,24007789,"188  Main St. , Unit# B",Manchester,NEW,04/04/2024,CO,,1700,1700,5,3,2/1,"1 Car Garage, Attached Garage",1987,4,,139900,,379900,5204,Res,,,300,Yes,Monthly,No,Manchester,Per Board of Ed,,No,No,Not Applicable,,Central Air,Baseboard,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/156C08CCFDD62562E0631401100A4C6A/HD_1712420394158_DSC05228_final.jpg_SMALL.JPEG,24007788,"25  Grand St. , Unit# APT 127",Norwalk,NEW,04/05/2024,CO,,613,613,3,1,1/0,"0 Car Garage, 1 Total Spaces, None, Parking Lot, Off Street Parking",1903,3,,121910,,270000,3034,D,,,314.55,Yes,Monthly,No,Norwalk,Silvermine,"Commuter Bus, Library, Medical Facilities, Playground/Tot Lot, Shopping/Mall",No,No,Beach Rights,,Wall Unit,Heat Pump,Electric,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/12EEDFA4E3802630E063D501100AB63B/HD_1709666609737_54CE9F9C_46E3_403E_9221_99C0F1C855C0.JPEG,24001571,"95  Middle Tpke. W., Unit# APT B4",Manchester,ACTV,03/05/2024,CO,,850,850,4,2,1/0,"1 Car Garage, Detached Garage",1939,34,,54000,,169900,2009,Residential,,,436,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,No,,,Window Unit,Hot Water,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1545C6BE1729BC95E0631401100ACCF5/HD_1712244133610_IMG_2601.JPEG,24008100,"410  Farmington Ave. , Unit# J3",New Britain,NEW,04/04/2024,CO,,1024,1024,5,2,1/1,"1 Car Garage, 2 Total Spaces, Under House Garage, Unassigned Parking, Driveway",1986,4,,103180,,219900,3950,OP,,,275,Yes,Monthly,No,New Britain,Per Board of Ed,,No,No,Not Applicable,,Central Air,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1535E17A7A6380E4E0631401100A956C/HD_1712175480736_1._Front.JPEG,24007876,"5  Foot Cir. , Unit# 5",Wallingford,NEW,04/03/2024,CO,,2355,1713,6,3,2/2,"1 Car Garage, Attached Garage",2001,5,,203700,,425000,5977,R18,,,80,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Central Air,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1545C6BE1729BC95E0631401100ACCF5/HD_1712243373702_DSC07724.JPEG,24007883,"295  Heritage Vlg. , Unit# A",Southbury,NEW,04/04/2024,CO,,1398,1398,5,2,2/0,"1 Car Garage, Detached Garage",1970,4,"Bocci Court, Pool, Tennis Courts",205630,,390000,4627,102:Condominium,,,719,Yes,Monthly,No,Per Board of Ed,Per Board of Ed,"Park, Shopping/Mall",Yes,No,Not Applicable,,Central Air,Heat Pump,Electric,,,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/DD94DEC9A4EEAE7EE053D501100AE043/HD_1651003018467_170357537_1.JPEG,170357537,"180  Park St. , Unit# 304",New Canaan,ACTV,12/01/2020,CO,,1236,1236,4,2,2/0,"2 Car Garage, Assigned Parking, Parking Garage, Security",2020,1223,"Club House, Elevator, Exercise Room/Health Club, Guest Parking, Private Rec Facilities, Putting Green",798490,,1555000,15123,APT,,"Programmable Thermostat, Thermopane Windows",1086,Yes,Monthly,No,New Canaan,South,"Library, Paddle Tennis, Park, Private Rec Facilities, Public Pool, Public Rec Facilities, Tennis Courts",No,No,Not Applicable,,"Central Air, Zoned","Gas on Gas, Zoned",Natural Gas,,"Balcony, French Doors, Garden Area, Grill, Lighting, Sidewalk, Terrace",Saxe Middle,,,
