Image,MLS#,Address,City,Status,Status Timestamp,Prop Type,Acres,SQFT Total,SQFTAbvGr,Rooms,Beds,Baths,Garage/Park,Built,DOM,Association Amenities,Assessed Value,Driveway Type,Price,Property Tax,Zoning,Handicap Features,Energy Features,HOA Fee Amount,HOA YN,HOA Fee Frequency,Bank Owned or Controlled Property YN,High School,Elementary School,Nearby Amenities,Swimming Pool YN,Direct Waterfront YN,Waterfront Description,Price Change Timestamp,Cooling,Heat Type,Heat Fuel Type,Intermediate School,Exterior Features,Middle Jr High School,Pool Description,Estimated Annual Heat Co,Photo
https://smartmls-assets.cdn-connectmls.com/pics/1276E910BD3675D8E0631401100AB01E/HD_1709153037111_IMG_4359.JPEG,24000066,60  Arlington Rd.,Stamford,ACTV,03/29/2024,,0.14,1760,1760,8,4,3/0,"1 Car Garage, 4 Total Spaces, Attached Garage, Off Street Parking, Driveway",1950,40,,334720,"Private, Paved",799000,8448,R75,,Programmable Thermostat,,No,,No,Stamford,Julia A. Stark,,No,No,,03/29/2024,Central Air,"Hot Air, Zoned",Natural Gas,,"Gutters, Patio",Dolan,,,
https://smartmls-assets.cdn-connectmls.com/pics/08FB673B382FA7A9E063D501100AC756/HD_1698766549280_170605032_4.JPEG,24000141,1610  Hillside Rd.,Fairfield,ACTV,02/27/2024,,3.18,10787,10787,15,8,8/4,"4 Car Garage, Attached Garage",1970,159,,2187570,,3998000,60180,AAA,,Generator,,No,,No,Fairfield Ludlowe,Dwight,"Golf Course, Health Club, Library, Medical Facilities, Park, Public Transportation, Shopping/Mall, Stables/Riding",Yes,No,,,"Central Air, Zoned","Hot Air, Zoned",Natural Gas,,"Shed, Tennis Court, Gazebo, Lighting, Guest House, French Doors, Patio",Tomlinson,"Gunite, Heated, Safety Fence, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/13E6EF714169C967E0631401100A6150/HD_1710780681496_354_Pomfret_St__Pomfret_Center__CT___Final_64.JPEG,24004311,354  Pomfret St.,Pomfret,ACTV,03/25/2024,,6.09,4601,4601,10,6,4/1,"2 Car Garage, 4 Total Spaces, Attached Garage, Unpaved",1880,15,,375430,,750000,10043,R-01,,,,No,,No,Woodstock Academy,Pomfret Community,,Yes,No,,,"Ceiling Fans, Whole House Fan","Radiant, Steam, Wood/Coal Stove","Oil, Propane, Wood",Per Board of Ed,"Porch-Wrap Around, Balcony, Porch, Deck, Stone Wall, French Doors",Per Board of Ed,Above Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/156C08CCFDD62562E0631401100A4C6A/HD_1712411096946_DSC00402.JPEG,24008008,70  Cedar Hill Rd.,Guilford,NEW,04/07/2024,,0.26,1814,1814,6,3,1/1,"0 Car Garage, 3 Total Spaces, None, Off Street Parking, Driveway",1938,2,,219730,"Private, Paved, Asphalt",380000,5687,R-3,,Thermopane Windows,150,Yes,Annually,No,Guilford,Guilford Lakes,"Basketball Court, Golf Course, Lake, Playground/Tot Lot, Putting Green, Tennis Courts",No,No,Not Applicable,,Ceiling Fans,"Hot Air, Wood/Coal Stove",Oil,Baldwin,"Gazebo, Patio",Adams,,,
https://smartmls-assets.cdn-connectmls.com/pics/1535E17A7A6380E4E0631401100A956C/HD_1712167126989_front.JPEG,24007820,47  Cooper Ave.,Wallingford,NEW,04/06/2024,,0.24,1015,1015,5,3,1/0,"2 Car Garage, Detached Garage",1951,3,,129800,,349000,3808,R18,,,,No,,No,Per Board of Ed,Per Board of Ed,"Library, Medical Facilities, Playground/Tot Lot, Shopping/Mall",No,No,Not Applicable,,Central Air,Hot Air,Propane,,Patio,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1532BA89207973C4E0631401100A71AD/HD_e_532ef87347e04766a31e1565d98bac42.JPEG,24007776,8  Glenview Dr.,Sherman,NEW,04/03/2024,,1.93,2662,2662,8,4,2/1,"2 Car Garage, Attached Garage, Under House Garage",1977,7,,269900,,650000,4810,Per town,,,,No,,No,Per Board of Ed,Sherman,"Golf Course, Lake, Library, Park, Playground/Tot Lot, Stables/Riding",Yes,No,Not Applicable,,"Ceiling Fans, Central Air",Hot Water,"Oil, Wood",Per Board of Ed,"Deck, Gutters",Per Board of Ed,"Heated, Salt Water, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/154D20438841C8BCE0631401100A45C6/HD_1712319027726_5836090761001.JPEG,24008056,288  Ashmun St.,New Haven,NEW,04/05/2024,,0.12,1212,1212,6,3,1/1,None,2002,5,,151690,,280000,5643,rm2,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Central Air,Hot Water,Gas In Street,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/15391769C9B888E8E0631401100A5D8E/HD_1712194670636_001_carl_15.JPEG,24008077,20  Carl St.,Meriden,NEW,04/05/2024,,0.17,1040,1040,5,3,1/0,"0 Car Garage, None",1978,4,,106890,,239900,3719,R-1,,,,No,,No,Per Board of Ed,Per Board of Ed,"Medical Facilities, Private School(s), Public Rec Facilities, Shopping/Mall",No,No,Not Applicable,,"Ceiling Fans, Window Unit",Baseboard,Electric,,Gutters,,,,
https://smartmls-assets.cdn-connectmls.com/pics/154926B1C0EE2D29E0631401100AA074/HD_1712251033010_20240403_123746.JPEG,24006602,6  Ross Rd.,Middlefield,NEW,04/04/2024,,0.8,1476,1476,5,3,2/0,None,1997,5,,196400,,233500,5546,MD,,,,No,,Yes,Coginchaug Regional,John Lyman,,No,No,Not Applicable,,Wall Unit,Hot Water,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1527629F8C4DC6BAE0631401100AA217/HD_1712147974087_Front.JPEG,24007787,"895  Matthews St. , Unit# APT 1",Bristol,NEW,04/03/2024,,0,1135,1135,5,3,1/0,None,1958,6,,128940,,170000,3913,A,,,285,Yes,Monthly,Yes,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Central Air,Hot Water,Electric,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0FCCB9AC4EFBBD71E063D501100A186D/HD_1706229395439_170500443_1.JPEG,170500443,12  Laurelwood (known As Lot 8) Ln.,Vernon,ACTV,01/25/2024,,1.83,2383,2383,8,3,2/1,"2 Car Garage, Attached Garage",2024,152,,15580,Private,635000,617,R-40,,"Programmable Thermostat, Thermopane Windows",,No,,No,Rockville,Center Road,,No,No,Walk to Water,01/25/2024,Central Air,Hot Air,Propane,,"Deck, Gutters, Sidewalk, Underground Utilities",Vernon Center,,,
https://smartmls-assets.cdn-connectmls.com/pics/10E35A34C6C10A08E0631401100A80F5/HD_1707415847271_170496023_1.JPEG,170496023,45  Binney Ln.,Greenwich,ACTV,06/03/2022,,1.07,13428,13428,18,8,11/1,"3 Car Garage, Attached Garage, Detached Garage",2020,675,,13580000,Private,29950000,158017,R-12,,Geothermal Heat,,No,,No,Greenwich,Old Greenwich,,Yes,Yes,"Direct Waterfront, L. I. Sound Frontage, Dock or Mooring, View",02/21/2024,Central Air,Gas on Gas,Natural Gas,,"Grill, Guest House, Hot Tub, Lighting, Porch-Screened, Terrace",Eastern,"In Ground Pool, Spa, Heated",,
https://smartmls-assets.cdn-connectmls.com/pics/156C08CCFDD62562E0631401100A4C6A/HD_1712433908137_1_web_or_mls_537A1736_copy.JPEG,24007912,34  Royal Mnr.,Somers,NEW,04/08/2024,,2.32,2874,2874,8,4,2/1,"2 Car Garage, Attached Garage",1992,1,,272600,,699900,7717,A-1,,"Ridge Vents, Thermopane Windows",,No,,No,Somers,Per Board of Ed,"Golf Course, Library, Stables/Riding",No,No,Not Applicable,,Central Air,Hot Air,Propane,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/E0913910B774EA5EE0531401100ACFB1/HD_1654286851652_170489032_1.JPEG,170489032,34  Wright Ave.,New Haven,ACTV,05/10/2022,,0.16,978,978,5,2,2/0,"3 Car Garage, Detached Garage",1925,699,,134050,,319000,4987,RS2,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,Wall Unit,Hot Air,Natural Gas,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/FE07BE4E1F2E66DAE0531401100A83B9/HD_1686689333753_170576829_1.JPEG,24007798,91  Turkey Hills Rd.,East Granby,NEW,04/05/2024,,4.48,3000,3000,8,4,2/1,"10 Car Garage, Attached Garage, Under House Garage",2015,4,,246700,,749900,8955,R 40,,,,No,,No,East Granby,Per Board of Ed,,No,No,Not Applicable,,None,Hot Air,"Oil, Propane",,"Balcony, Patio",,,,
https://smartmls-assets.cdn-connectmls.com/pics/154926B1C0EE2D29E0631401100AA074/HD_1712252042436_06_5_Fieldcrest1_mls.JPEG,24007825,5  Fieldcrest Rd.,Westport,NEW,04/05/2024,,1,2840,2840,10,4,2/1,"2 Car Garage, Attached Garage",1969,4,,776400,,1850000,14247,AA,,,,No,,No,Staples,Long Lots,"Golf Course, Health Club, Park, Private School(s), Public Rec Facilities, Shopping/Mall, Tennis Courts",No,No,Beach Rights,,Central Air,Hot Water,Oil,Bedford Middle School,"Stone Wall, Patio",,,,
https://smartmls-assets.cdn-connectmls.com/pics/131633EC5AD0B8ECE063D501100A448C/HD_1709842820529_IMG_4603.JPEG,24002123,9  Charles Rd.,Oxford,ACTV,03/07/2024,,3.11,2120,1620,7,3,2/1,"2 Car Garage, Attached Garage",2024,33,,97800,,600000,2397,RESA,,,,No,,No,Oxford,Per Board of Ed,,No,No,,,Central Air,Hot Air,Propane,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0CE28180B09E7BB4E0631401100AF9AE/HD_1703028806238_170598026_9.JPEG,24007806,610  Rock Rimmon Rd.,Stamford,NEW,04/04/2024,,1.14,5967,5967,8,4,4/1,"4 Car Garage, 8 Total Spaces, Detached Garage, Driveway",2023,5,,715530,"Private, Gravel",1825000,11909,RA1,,,,No,,No,Westhill,Per Board of Ed,"Golf Course, Park, Playground/Tot Lot, Shopping/Mall, Tennis Courts",No,No,View,,Central Air,Hot Air,Propane,,"Balcony, Deck, Garden Area, French Doors",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/13C0E4AAEB638597E0631401100A9E80/HD_1710604863841_DSCN9546.JPEG,24004002,76  Trumbull St.,West Haven,ACTV,03/15/2024,,0.21,1427,1427,5,3,2/0,"0 Car Garage, 3 Total Spaces, None, Off Street Parking",1970,25,,133070,,156000,6001,R2,,,,No,,Yes,Per Board of Ed,Per Board of Ed,,No,No,Walk to Water,,None,None,,,Patio,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1483FADB2EEC89C7E063D501100A58D9/HD_1711463781014_0013__1_.JPEG,24000425,39  Maple Ave. S.,Westport,ACTV,02/28/2024,,1.19,8080,8080,16,6,7/1,"3 Car Garage, Attached Garage",2023,41,,99999,,5199000,99999,AAA,,,,No,,No,Staples,Greens Farms,"Commuter Bus, Golf Course, Library, Playground/Tot Lot, Private School(s), Shopping/Mall, Stables/Riding, Tennis Courts",Yes,No,,,Central Air,Hot Air,Propane,,"Gutters, Lighting, French Doors, Patio, Balcony, Underground Utilities, Porch, Covered Deck, Underground Sprinkler",Bedford,"Gunite, Heated, Salt Water, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/062EF2C7965EE10AE063D501100A29C4/HD_1695653428977_170600091_1.JPEG,24000586,5  Boxwood Ln.,Westport,ACTV,03/01/2024,,1.85,10414,8416,13,6,9/2,"3 Car Garage, Attached Garage",2002,39,,1936100,,4285000,35527,AAA,,Generator,,No,,No,Staples,Long Lots,"Golf Course, Library, Medical Facilities, Park, Private School(s), Public Rec Facilities, Public Transportation, Tennis Courts",Yes,No,,,"Central Air, Zoned","Hot Air, Zoned",Natural Gas,,"Cabana, Gutters, Lighting, French Doors, Patio, Grill, Garden Area, Stone Wall, Underground Sprinkler",Bedford,"Gunite, Heated, Spa, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/F5C328E5C8081466E0531401100AFEF9/HD_1677602336539_170549356_1.JPEG,24000124,97  Pecksland Rd.,Greenwich,ACTV,03/04/2024,,19.14,17878,17878,24,10,14/5,"30 Car Garage, Attached Garage",2009,36,,17506230,,28500000,199396,RA-2,,Generator,,No,,No,Greenwich,Glenville,,Yes,No,,,Central Air,Hot Air,Oil,,,Western,,,
https://smartmls-assets.cdn-connectmls.com/pics/155ACB1BE039B311E0631401100ACF3F/HD_1712334987274_10_Mamacock_Rd_27.JPEG,24008119,10  Mamacock Rd.,East Lyme,NEW,04/05/2024,,0.18,1577,1577,6,3,1/1,"0 Car Garage, None",1935,4,,269080,,875000,6695,R12,,Thermopane Windows,,No,,No,East Lyme,Per Board of Ed,"Library, Medical Facilities",No,No,"Walk to Water, Beach Rights, Water Community, View",,"Ceiling Fans, Central Air",Baseboard,Oil,,"Sidewalk, Shed, Porch, Deck, Gutters",East Lyme,,,
https://smartmls-assets.cdn-connectmls.com/pics/13790D677708E446E0631401100ABA30/HD_1710268839412_247_Heartland_exterior_MLS_files_12.JPEG,24002996,247  Heartland Ter.,Orange,ACTV,03/15/2024,,1.07,2930,2418,7,3,2/1,"2 Car Garage, 4 Total Spaces, Attached Garage, Paved, Off Street Parking, Driveway",1987,25,,345100,"Private, Paved, Asphalt",779000,11150,Reside,,,,No,,No,Amity Regional,Turkey Hill,"Golf Course, Health Club, Library, Medical Facilities, Playground/Tot Lot, Public Pool, Shopping/Mall, Tennis Courts",No,No,,,"Ceiling Fans, Window Unit","Baseboard, Hot Water, Zoned",Oil,,"Underground Utilities, Porch, Deck",Amity,,,
https://smartmls-assets.cdn-connectmls.com/pics/1545C6BE1729BC95E0631401100ACCF5/HD_1712241842137_1_web_or_mls_001.JPEG,24008126,32  Maple St.,West Haven,NEW - OUR,04/08/2024,,0.1,1058,1058,7,3,1/0,"0 Car Garage, 0 Total Spaces, None",1970,5,,121940,,239900,5671,WD,,,,No,,No,West Haven,Per Board of Ed,"Medical Facilities, Park, Public Transportation, Shopping/Mall",No,No,Beach Rights,,None,Hot Air,Oil,,"Shed, Gutters",Per Board of Ed,,,
https://smartmls-assets.cdn-connectmls.com/pics/1231EA67DA52F485E063D501100A9E0C/HD_1708883197230_170622712_1.JPEG,24002999,156B  Norwich-Westerly Rd.,North Stonington,ACTV,03/12/2024,,0.33,1664,1664,7,3,2/0,"2 Car Garage, Under House Garage",2024,29,,0,,437900,0,res,,Thermopane Windows,,No,,No,Per Board of Ed,Per Board of Ed,"Basketball Court, Library, Park, Playground/Tot Lot, Public Rec Facilities",No,No,,,None,Radiant,Electric,,Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/154926B1C0EE2D29E0631401100AA074/HD_1712252605247_28_web_or_mls_7Q1A7288_Edit.JPEG,24007931,30  Elaine Dr.,Ansonia,ACTV,04/07/2024,,0.13,1664,1064,5,3,1/1,"1 Car Garage, Under House Garage",1963,4,,155610,,335000,4083,A,,"Storm Doors, Thermopane Windows",,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,04/07/2024,None,Hot Air,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/01E01A2FF1636B62E0631401100A4142/HD_1690913853391_170510573_1.JPEG,170510573,531 N. Wilton Rd.,New Canaan,ACTV,08/03/2022,,2.78,6726,4726,14,5,5/2,"3 Car Garage, Attached Garage",2023,614,,694470,,4510000,12757,4AC,,"Programmable Thermostat, Thermopane Windows",,No,,No,New Canaan,East,"Health Club, Library, Paddle Tennis, Park, Private Rec Facilities, Private School(s), Public Pool, Public Rec Facilities",No,No,View,08/03/2022,"Central Air, Zoned","Hot Air, Wood/Coal Stove, Zoned",Propane,,"Gutters, Porch-Wrap Around, Underground Sprinkler",Saxe Middle,,,
https://smartmls-assets.cdn-connectmls.com/pics/1535E17A7A6380E4E0631401100A956C/HD_1712174012010__1004589397.JPEG,24007977,10  Steven St.,Wallingford,NEW,04/04/2024,,0.21,1040,1040,5,3,2/0,"1 Car Garage, Attached Garage",1958,6,,157400,,314900,4618,per town,,,,No,,No,Per Board of Ed,Per Board of Ed,,Yes,No,Not Applicable,,Central Air,Hot Air,Oil,,,,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/EA77DAB40C017211E0531401100AF7E7/HD_1665178137839_170528315_1.JPEG,170528315,1000  Ocean Ave.,New London,ACTV,04/02/2024,,1.66,7464,7464,15,6,4/2,"2 Car Garage, 5 Total Spaces, Attached Garage",1919,550,,627690,Private,1100000,23375,R-1,,,,No,,No,New London,Nathan  Hale,"Basketball Court, Commuter Bus, Medical Facilities, Park, Private School(s), Tennis Courts",No,No,Not Applicable,04/02/2024,"Ceiling Fans, Central Air","Radiator, Steam",Natural Gas,,"Breezeway, Gutters, Lighting, Patio, Underground Sprinkler",,,,
https://smartmls-assets.cdn-connectmls.com/pics/E945A677E4F7C9C3E053D501100A443E/HD_1663860252893_170525231_1.JPEG,170525231,322  Lydale Pl.,Meriden,ACTV,09/22/2022,,0.36,1716,1716,5,3,1/1,"1 Car Garage, Attached Garage",1954,564,,178080,,279000,6195,R-1,,,,No,,Yes,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,None,Baseboard,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0AEFAB6CA56F3FC7E063D501100A58C9/HD_1700872604755_170515163_1.JPEG,170515163,279  Granville Rd.,Granby,ACTV,08/13/2022,,240,6740,6740,10,5,4/1,"2 Car Garage, Attached Garage",2006,604,,802500,Gravel,6200000,32084,R2A,,"Extra Insulation, Programmable Thermostat, Thermopane Windows",,No,,No,Granby Memorial,Kelly Lane,"Library, Medical Facilities, Park, Public Rec Facilities, Stables/Riding",No,No,Not Applicable,,Central Air,Hydro Air,"Oil, Wood",Wells Road,"Balcony, Barn, Gazebo, Grill, Paddock, Porch, Shed, Underground Utilities",Granby,,,
https://smartmls-assets.cdn-connectmls.com/pics/EAAE081393A2D7F6E0531401100A3FF7/HD_1665410817767_170506751_1.JPEG,170506751,191  Ridgebury Rd.,Ridgefield,ACTV,10/10/2022,,4.72,10561,9761,10,3,3/4,"5 Car Garage, Attached Garage, Paved",1990,546,None,2165870,"Circular, Paved, Asphalt",7500000,55901,RAAA,,,,No,,No,Ridgefield,Ridgebury,"Golf Course, Library, Park, Private School(s), Public Rec Facilities, Shopping/Mall, Stables/Riding",Yes,No,Not Applicable,03/21/2023,Central Air,"Hot Air, Hot Water, Radiant, Zoned",Oil,,"Breezeway, Garden Area, Gutters, Lighting, Patio, Stone Wall, Underground Sprinkler",Scotts Ridge,"Indoor Pool, In Ground Pool, Heated, Gunite",,
https://smartmls-assets.cdn-connectmls.com/pics/0E39D74998E30F7DE0631401100A3DD0/HD_1704506763883_170509414_1.JPEG,170509414,244  West Rd.,New Canaan,ACTV,07/21/2022,,2.57,7714,5714,14,6,6/2,"3 Car Garage, Attached Garage",2024,627,,752430,,5055000,14251,2AC,,"Programmable Thermostat, Thermopane Windows",,No,,No,New Canaan,West,"Health Club, Library, Paddle Tennis, Park, Private Rec Facilities, Private School(s), Public Pool, Public Rec Facilities",No,No,Not Applicable,,"Central Air, Zoned","Hot Air, Zoned",Propane,,"Balcony, French Doors, Gutters, Patio",Saxe Middle,,,
https://smartmls-assets.cdn-connectmls.com/pics/1585531B6B685DFBE063D501100A9BCD/HD_1712576546333_IMG_9997.JPEG,24007852,42  Horse Shoe Ln.,Salisbury,NEW,04/03/2024,,1.83,1992,1992,6,2,2/0,"2 Car Garage, Attached Garage",1960,6,,293500,,974900,3229,Residential,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,,None,Hot Water,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1532BA89207973C4E0631401100A71AD/HD_1712156164387_IMG_0490.JPEG,24007826,14  West St.,Groton,NEW,04/03/2024,,0.11,1411,1411,6,3,1/0,"1 Car Garage, Detached Garage",1938,6,,140840,,290000,3634,FC,,,,No,,No,Fitch Senior,Per Board of Ed,,No,No,,,Window Unit,Hot Water,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/156C08CCFDD62562E0631401100A4C6A/HD_1712419165963_29_Grove_Hill_MLS_files_1.JPEG,24007865,29  Grove Hill Rd.,Woodbridge,NEW,04/05/2024,,1.82,3176,3176,10,4,3/1,"2 Car Garage, Attached Garage",1978,4,,314160,,699000,14162,A,,,,No,,No,Amity Regional,Beecher Road,,No,No,Not Applicable,,Central Air,Hot Air,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/E5BCCB8B85F9B316E0531401100A3CCB/HD_1659977306339_170511696_1.JPEG,170511696,65  Umpawaug Rd.,Redding,ACTV,03/04/2024,,8.89,4000,4000,9,4,3/2,"2 Car Garage, Attached Garage",2021,608,,0,Private,1895000,0,R-2,,"Extra Insulation, Thermopane Windows",,No,,No,Joel Barlow,Redding,"Golf Course, Shopping/Mall",No,No,Not Applicable,03/04/2024,Central Air,Hydro Air,Oil,,"Deck, Gutters, Lighting",John Read,,,
https://smartmls-assets.cdn-connectmls.com/pics/E778873555DBFE4FE0531401100AD10B/HD_1661884349911_170514457_1.JPEG,170514457,1160  Prospect Ave.,Hartford,ACTV,03/10/2024,,1.04,8374,8374,21,7,8/3,"2 Car Garage, Attached Garage",1921,587,None,390101,Asphalt,2150000,26897,N1-1,,,,No,,No,Per Board of Ed,Per Board of Ed,"Golf Course, Health Club, Medical Facilities, Park, Private Rec Facilities, Tennis Courts",Yes,No,Not Applicable,03/10/2024,Central Air,Hot Water,Natural Gas,,"Covered Deck, Deck, Garden Area, Gazebo, Grill, Tennis Court, Terrace",,In Ground Pool,,
https://smartmls-assets.cdn-connectmls.com/pics/15391769C9B888E8E0631401100A5D8E/HD_1712188383522_01_IMG_3508.JPEG,24007864,22  Nature Trl.,Deep River,NEW,04/05/2024,,1.98,2284,2284,8,3,2/1,"2 Car Garage, Attached Garage",2001,4,,261940,,569000,7827,R80,,"Active Solar, Ridge Vents, Thermopane Windows",,No,,No,Valley,Deep River,"Health Club, Lake, Library, Medical Facilities, Public Rec Facilities, Tennis Courts",No,No,Not Applicable,,Central Air,Hot Air,Oil,,"Sidewalk, Deck, Garden Area",Winthrop,,,
https://smartmls-assets.cdn-connectmls.com/pics/155ACB1BE039B311E0631401100ACF3F/HD_1712332872789_01_1139_Sasco_Hill_Road_TBB_040524.JPEG,24007839,1139  Sasco Hill Rd.,Fairfield,NEW,04/05/2024,,2.02,9214,7714,14,6,6/2,"3 Car Garage, Attached Garage",2025,4,,2206890,,8950000,60712,RES,,"Extra Insulation, Generator, Programmable Thermostat, Thermopane Windows",,No,,No,Fairfield Ludlowe,Mill Hill,,Yes,No,"Walk to Water, Beach Rights, Water Community, View",,Central Air,"Hot Air, Zoned",Natural Gas,,"Underground Utilities, Lighting, Stone Wall, French Doors, Underground Sprinkler, Patio",Roger Ludlowe,"Gunite, Heated, Pool House, Salt Water, In Ground Pool",,
https://smartmls-assets.cdn-connectmls.com/pics/FFBC3C3BFEE21B6DE053D501100AB854/HD_1688564215876_170524421_1.JPEG,170524421,378  Jones Hollow Rd.,Marlborough,ACTV,09/22/2022,,1.84,2560,2560,8,4,2/1,"2 Car Garage, Attached Garage",2022,564,,63210,"Private, Paved",596000,2247,R-1,,Thermopane Windows,,No,,No,Per Board of Ed,Elmer Thienes,"Golf Course, Library, Park",No,No,"River, Walk to Water",09/29/2022,Central Air,Gas on Gas,Propane,,Deck,,,,
https://smartmls-assets.cdn-connectmls.com/pics/1532BA89207973C4E0631401100A71AD/HD_1712153817367_7P3A1870_Edit.JPEG,24007808,27  Bass Lake Rd.,Hebron,NEW,04/06/2024,,0.24,1917,1505,5,3,2/0,None,2002,3,,177030,,349900,5876,AL-2,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,"Walk to Water, Beach Rights",,Window Unit,"Baseboard, Hot Water",Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/F5351DDCA89F61F8E0531401100AA1E1/HD_1676997668041_170521488_1.JPEG,170521488,00  Primrose Ln.,Cromwell,ACTV,09/13/2022,,0.26,3192,3192,8,4,3/1,"2 Car Garage, Attached Garage",2024,573,,0,,764900,0,R,,,175,Yes,Monthly,No,Cromwell,Edna C. Stevens,"Basketball Court, Golf Course, Health Club, Library, Medical Facilities, Park, Private Rec Facilities, Shopping/Mall",No,No,Not Applicable,02/15/2024,Central Air,Hot Air,Propane,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/0BDB4B8045E09350E063D501100AD908/HD_1701886995838_170527628_1.JPEG,170527628,74+  Seaside Ave.,Guilford,ACTV,11/12/2023,,2,5163,3958,9,4,3/1,"4 Car Garage, 6 Total Spaces, Under House Garage",2013,540,None,1337770,"Private, Other",4700000,34621,R-3,,"Energy Star Rated, Generator, Programmable Thermostat, Thermopane Windows",,No,,No,Guilford,Calvin Leete,"Basketball Court, Bocci Court, Medical Facilities, Park, Public Rec Facilities, Public Transportation, Walk to Bus Lines",No,Yes,"Direct Waterfront, L. I. Sound Frontage, Dock or Mooring, Beach",12/06/2023,"Ceiling Fans, Central Air, Split System, Zoned","Hot Air, Zoned","Electric, Natural Gas",Baldwin,"Awnings, Covered Deck, Grill, Gutters, Lighting, Patio, Porch-Screened, Porch-Wrap Around",Adams,,,
https://smartmls-assets.cdn-connectmls.com/pics/EA396CD26D09A3ADE053D501100A3E37/HD_1664909105529_170522371_1.JPEG,170522371,128  Main St.,Durham,ACTV,09/12/2022,,0.7,1872,1872,7,3,2/0,"2 Car Garage, Detached Garage",1773,574,,210490,"Private, Crushed Stone",560000,7321,MR,,"Extra Insulation, Storm Doors, Storm Windows",,No,,No,Regional District 13,Per Board of Ed,,No,No,Not Applicable,11/04/2023,Central Air,Hot Air,Oil,,"Garden Area, Lighting, Patio, Porch-Enclosed",,,,
https://smartmls-assets.cdn-connectmls.com/pics/E8B5FE98CDA94432E053D501100AA330/HD_1663252913235_170523627_1.JPEG,170523627,400  Watertown Rd.,Middlebury,ACTV,09/15/2022,,1.54,4360,4360,9,3,2/2,"3 Car Garage, Under House Garage",2003,571,,475600,Paved,925000,15343,R40,,Thermopane Windows,,No,,No,Per Board of Ed,Per Board of Ed,,Yes,No,Not Applicable,05/02/2023,Central Air,Hydro Air,Oil,,Deck,,"In Ground Pool, Heated",,
https://smartmls-assets.cdn-connectmls.com/pics/051B0DC2754F36C8E063D501100AEE6F/P_1694466157209_170530236_1.JPEG,170530236,107  Wawecus Hill Rd.,Norwich,ACTV,10/14/2022,,14.26,1856,1856,5,2,1/0,"2 Car Garage, Detached Garage, Off Street Parking",1888,544,,235000,Private,435000,9835,R-80,,,,No,,No,Per Board of Ed,Per Board of Ed,"Commuter Bus, Medical Facilities, Public Transportation, Shopping/Mall",No,No,Pond,,None,Hot Air,Oil,,,,,,
https://smartmls-assets.cdn-connectmls.com/pics/E4B6EF721E436CE3E0531401100AFF26/HD_1658857934970_170509541_1.JPEG,170509541,230  West Rd.,New Canaan,ACTV,07/26/2022,,2.34,7312,5312,14,5,5/1,"3 Car Garage, Attached Garage",2024,622,,752430,,4950000,13664,2AC,,"Programmable Thermostat, Thermopane Windows",,No,,No,New Canaan,West,"Health Club, Library, Paddle Tennis, Park, Private Rec Facilities, Private School(s), Public Pool, Public Rec Facilities",No,No,Not Applicable,,"Central Air, Zoned","Hot Air, Zoned",Propane,,"Covered Deck, Deck, Gutters, Patio, Underground Sprinkler",Saxe Middle,,,
https://smartmls-assets.cdn-connectmls.com/pics/E6B33DAC0DC184B0E053D501100A2871/HD_1661047068218_170518050_1.JPEG,170518050,264  Pratt St.,Meriden,ACTV,03/14/2024,,0.23,1040,1040,5,3,1/1,"1 Car Garage, Attached Garage",1900,598,,92260,,174900,3425,TOD-G,,,,No,,No,Per Board of Ed,Per Board of Ed,,No,No,Not Applicable,03/14/2024,None,None,Oil,,,,,,
